feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,labels
-6.907161953065441118e+00,-3.552271204098139457e+00,-7.174020227351780576e-01,1.229100046521201632e-02,-6.886058903348432736e+00,-1.232720162293842137e+01,-7.616556418488907632e+00,3.161277381673243347e+00,3.832216104408192603e+00,1.636995449479611153e+01,1.308912387524773102e+01,9.182307173943663470e-01,1.619845744782829300e+01,8.471476451434238886e-01,-2.400491986174333459e+00,-4.397303749501421666e-02,2.871647362604602183e+00,2.455015536155047418e+00,-1.647412279766896637e+00,-1.266134740323786545e+01,-3.194339088313764119e+00,1.885789526163942353e+00,1.924492049632605672e+00,1.391350939238157913e+01,1.065328913882597561e+01,-8.419095993360812269e-01,1.402507431699997831e+01,4.678756771541580095e-01,-2.262182627382101074e+00,-1.020221062313404925e+00,2.554200135712803910e+00,2.316084902221434927e+00,-3.712578169994257937e+00,-1.241221258263268545e+01,-4.079773159082257017e+00,4.499429466792691734e+00,6.806732656233754675e+00,1.689206534682233141e+01,1.431692428170870990e+01,1.656931549365080025e+00,1.688178505167594423e+01,3.291159392998414646e+00,-4.851417717213174718e+00,-2.589909573813034438e+00,4.889066419339120895e-01,1.831534892356043054e+00,-3.942202878443809677e+00,-8.804507421660616728e+00,-4.379006913179043003e+00,-3.786139331674722719e-01,3.116417488424642279e+00,1.181704689279937170e+01,9.203888377511932006e+00,-3.178740345044201998e+00,1.107374319588195100e+01,-1.261312384420375521e+00,-2.396587062755478925e+01,-2.441350802421537480e+01,-2.050104747917092851e+01,-1.904454803283517705e+01,-2.428590274915296732e+01,-2.706542297545190223e+01,-2.193135147023138387e+01,-1.924666786347977521e+01,-1.723126331200429817e+01,-9.178884254157775757e+00,-1.096512246500550347e+01,-2.212626418480159529e+01,-8.788174593169296500e+00,-2.140416460457345948e+01,1
-8.807856280114910064e+00,-3.715323553919458455e+00,-2.560192770941738694e+00,-9.567933456497822453e-01,-7.263850941366799319e+00,-2.020847546882241019e+01,-8.974474147247665456e+00,5.974773997806575032e+00,6.228655016592706595e+00,1.827287887302053804e+01,1.302861333093541241e+01,8.326475876946322074e-01,2.001832670939658243e+01,4.300478352490018530e+00,-8.417240542406210224e+00,-3.795271267751555211e+00,-2.110978077325947666e+00,-2.008663243600433468e+00,-8.859703647468430532e+00,-1.665185009175771569e+01,-6.728543237583522796e+00,1.830322573769250560e+00,1.754110466767283993e+00,1.305160401166600614e+01,8.809703350418772061e+00,-1.992466374488350178e+00,1.394489410399623708e+01,8.467370904580681090e-01,-9.484003521365643508e+00,-7.584764884257546136e+00,-4.331119191371950450e+00,-2.933183432948430980e+00,-7.658687354328552743e+00,-1.771325782022300999e+01,-6.363923881379145442e+00,-7.535381164440032586e-01,-1.004092579332078294e+00,9.638545748690205528e+00,7.904753566033383194e+00,-5.216590399909360798e+00,9.265073516739535719e+00,-3.270810055916820502e+00,-9.592592426431524544e+00,-5.718226861464349220e+00,-4.145359380474388900e+00,-2.911567861348003383e+00,-7.416397432906051357e+00,-1.684151892410292461e+01,-8.336955114939277323e+00,-3.184450791164678218e+00,-1.292775769693131016e+00,7.062556836596750820e+00,4.636515287231790516e+00,-8.269048480454165073e+00,6.728164657632764722e+00,-4.796683623854468337e+00,-2.334690054708449836e+01,-2.360005902360442320e+01,-2.121154410876340179e+01,-2.099369786151439499e+01,-2.373833172019730853e+01,-3.060077709979771399e+01,-2.328594384425368702e+01,-2.104937419435981738e+01,-1.840162540869009433e+01,-1.029734242330228788e+01,-1.287763438692385698e+01,-2.234364799546366598e+01,-1.064882887360544750e+01,-2.198439473540923217e+01,1
-7.711787113796558124e+00,-5.888945025696562752e+00,-2.223466779935888926e+00,-3.177149067847048425e+00,-7.943181831175421870e+00,-1.823555975550134534e+01,-7.386810794477139730e+00,1.405546373501614044e+00,2.441200336883968536e+00,1.430791029423221694e+01,1.056987357555735585e+01,8.301499786803999414e-02,1.606619989704758211e+01,2.036016304987842696e-01,-2.801657844768457473e+00,1.673147704574718508e+00,3.582587354903310484e+00,3.985441169449653653e+00,-1.390702897748188338e+00,-1.049181636894436309e+01,-1.470741195386344291e+00,5.721059258591919772e+00,6.234613148034154229e+00,1.779517769958809481e+01,1.382862996085237128e+01,1.627603550085129136e+00,1.853588892297435109e+01,2.248434317987321851e+00,-8.377079554588815924e+00,-1.082572787032038297e+00,-2.906665173338666974e-02,2.355736408682852723e+00,-2.845219666288942406e+00,-1.286524513698209837e+01,-1.526454640725980694e+00,-1.423809244482954872e+00,6.491552319587158282e-01,1.061554482353715656e+01,8.015961102134582461e+00,-3.726174654061782388e+00,9.985666598194201882e+00,-1.343552482947657278e+00,-6.307201562068025957e+00,-3.785796052102961884e+00,-8.174578818585227502e-01,1.137972696404107031e+00,-4.053996950577519520e+00,-1.526342309053311119e+01,-4.597781592558917829e+00,-1.148519336030962235e+00,1.207226333775909710e+00,9.823501359435796942e+00,7.751270521228707189e+00,-2.710452133999520896e+00,9.565991274019030044e+00,-1.912056059054781709e+00,-2.222375846324300497e+01,-2.393014922321076199e+01,-2.182445243096312382e+01,-2.063408215920998146e+01,-2.307409213917375723e+01,-2.746368520817939185e+01,-2.387100583564354039e+01,-2.300853168068640997e+01,-1.949712842825541514e+01,-1.255538005636899435e+01,-1.255319976898427292e+01,-2.113047463563623296e+01,-1.200914276943298375e+01,-2.183962015286895664e+01,1
-9.969669374221552971e+00,-6.498569208963287380e+00,-4.406251392754994001e+00,-7.470484550016228908e+00,-8.617422620034277614e+00,-1.951049683776005850e+01,-8.498933573089576754e+00,2.886676663870349491e-01,-3.154751025177343071e-01,1.339018495300084943e+01,8.406842884877983479e+00,-3.424641424812956636e+00,1.474383504681716595e+01,-4.610913938554833003e+00,-3.154980060543180365e+00,-4.742598122378408831e+00,-1.939555165817801852e+00,-1.021413828461762874e+00,-5.908036831484080764e+00,-1.703500511230977210e+01,-3.831074885503066962e+00,2.665780611672525779e+00,4.325975340455533669e+00,1.593192864629600791e+01,1.067486558746973913e+01,3.145907985729946565e-01,1.699564464115353601e+01,2.113827421702558329e+00,-6.105375230682270171e+00,-5.755705068555659665e+00,-1.586251080574356820e+00,-1.820140138922541118e+00,-6.873424061700652565e+00,-1.511646979461701612e+01,-4.728241707950792794e+00,-7.545908681517016214e-02,2.128397805366340823e+00,1.161093849608868389e+01,8.327158975930506912e+00,-5.690682657095401886e+00,1.163875394604833069e+01,-8.577937853365404930e-01,-8.080075854715808248e+00,-3.737970627581074901e+00,-2.075827968317166317e+00,-2.417284740991231917e+00,-5.439540860910781817e+00,-1.497567124645749104e+01,-5.048039452704732533e+00,-1.034612917111652930e+00,1.244025766213284756e+00,9.681087416421393144e+00,7.629444165416376933e+00,-5.382629680691724872e+00,8.983367141054458216e+00,-1.441109278524097981e+00,-2.473304690252134108e+01,-2.208813279467986135e+01,-2.062289665664526694e+01,-2.020135799988234382e+01,-2.346652722088963472e+01,-3.002504406321303065e+01,-2.184126263624527908e+01,-2.179950503736386125e+01,-2.031016498034554374e+01,-1.090918188876854344e+01,-1.340461861545127498e+01,-2.175058805511338633e+01,-1.143496965253519626e+01,-2.244985169551610937e+01,1
-7.470861733065951249e+00,-6.843487521603573320e+00,-1.075586659350286967e+00,-1.105109347566359368e+00,-6.584163910222263105e+00,-2.208207765790151811e+01,-6.804645285019676137e+00,1.126405135077191311e+01,1.155237304331038395e+01,2.427280597459762035e+01,2.045583793170254339e+01,7.454264143746052618e+00,2.599252379218545883e+01,3.369117535508964867e+00,-9.748640926916189997e+00,-3.663777181323481180e+00,1.125059865316790697e+00,-2.527949729192247030e-01,-3.341688518748864745e+00,-1.634794658564392833e+01,-2.629662890772256123e+00,6.568581499359930298e+00,8.758621734979620044e+00,1.973275539747468699e+01,1.506827377426647807e+01,3.034175353162607891e+00,2.039409658947571913e+01,8.059050544472347033e-01,-7.299768876225242842e+00,-3.400190233572784493e+00,8.846816696902116695e-01,-5.651704471159575416e-01,-5.135864762397262417e+00,-1.482314809828574909e+01,-2.944906018592673647e+00,2.914788766389126429e-01,1.969086935555173223e+00,1.224691118713201199e+01,9.618752355444557978e+00,-2.768929183393884941e+00,1.251388665434054559e+01,-6.368199081541405793e-01,-6.434411476949181363e+00,-3.401764125812301032e+00,-1.396841552219514115e+00,-4.795981294450393784e-02,-6.582504046542767107e+00,-1.584138776552197214e+01,-4.698559992159292875e+00,-1.533189459598925053e+00,1.475952424622100301e+00,9.907118998525097808e+00,7.049258768310862067e+00,-3.867904587851029419e+00,9.301043792973228364e+00,-2.408743783065175226e+00,-2.306496183132761857e+01,-2.165596456105085466e+01,-1.901261168961768533e+01,-1.985555478757571990e+01,-2.224701588584460765e+01,-3.046396592994842223e+01,-2.186774857520848059e+01,-1.879208926595081408e+01,-1.518522892646219802e+01,-7.866913409546657299e+00,-9.663602663510351576e+00,-2.198233196581913873e+01,-8.075203861718440734e+00,-1.929856962149262856e+01,1
-2.539665869413201271e+00,1.693609789292748191e+00,4.040791098665378556e+00,5.474247944602375071e+00,-5.002252096746983012e-01,-8.224980943972040492e+00,-1.308517036830776137e+00,5.391145684511656988e+00,5.654783442642563607e+00,1.835141528881044337e+01,1.503851898659377540e+01,-2.202057220241655094e-02,1.782416805326092657e+01,4.606329108006753437e+00,-7.169135665117305933e+00,-5.177634102529143911e-01,1.919773106092942383e+00,1.677079535308373615e+00,-3.006078775948853643e+00,-7.250517636262985732e+00,-1.889155401648671129e+00,3.419356061791761547e+00,4.181660170695746359e+00,1.582569581785205948e+01,1.134392394676851978e+01,-3.533101151975732157e-01,1.659781033110103721e+01,2.264499832635284093e+00,-4.294391165475258454e+00,-2.291300471890494350e+00,1.676300850673781095e+00,1.834825044474212907e+00,-3.522238488947255330e+00,-8.433640320814554059e+00,-2.547355285660704016e+00,3.107521933281878757e-01,3.371269502687318731e+00,1.268159166472050714e+01,1.026233476531190725e+01,-1.281325457939484602e+00,1.303237044338831652e+01,-6.335068700609730596e-01,-4.707427147721683802e+00,-2.112490854385661088e+00,-7.449400879205259063e-01,6.532699784257599562e-01,-5.236676891389383748e+00,-1.129314482001923636e+01,-4.057576003633211137e+00,-6.697839042966629020e-01,1.771608058410562681e+00,1.143727281799813333e+01,9.606495484871528490e+00,-2.144432672352478697e+00,1.033527556659863578e+01,4.725181296961731420e-02,-2.351197573052621337e+01,-2.245670914096139725e+01,-2.068822553650002050e+01,-1.928267045825183601e+01,-2.332292078606354480e+01,-2.573070618324773307e+01,-2.198380781783319904e+01,-1.853209517860557298e+01,-1.631980157342640325e+01,-7.891849742458231454e+00,-9.802797649825796711e+00,-2.283220068772447675e+01,-8.164098611535353101e+00,-2.177093473025496095e+01,1
-8.074854465056068520e+00,-1.003151572269546143e+01,-7.232046245511919658e+00,-3.949040189552296631e+00,-1.109027956342180410e+01,-2.010553581036495885e+01,-9.483156457003849127e+00,1.897969266759196527e+00,2.796353869839411477e+00,1.512395332394471836e+01,9.609155091295567885e+00,-2.562352806464733845e+00,1.687585371158440140e+01,3.188767131489705919e-01,-6.242382225755687131e+00,-4.799084212239640657e+00,-1.604210960470892067e+00,-2.300713360172155220e+00,-6.536592244856276324e+00,-1.491827071284254203e+01,-6.074250013494714828e+00,3.636868099125589726e+00,5.622860330016536068e+00,1.579260417841360997e+01,1.175769476975990813e+01,-4.183097239268329659e-01,1.731640691037285151e+01,1.601949609048521017e+00,-5.136528403968626755e+00,-2.403337759130439011e+00,7.290856605164047766e-01,-3.430590307025168095e-01,-5.175427410914062776e+00,-1.618312611472486040e+01,-3.711383133161467285e+00,5.648256437977879595e-03,2.983556764309204468e+00,1.062463583583676474e+01,9.128534778035222175e+00,-2.956439440853499079e+00,1.180144684453133586e+01,-8.159533448707535497e-01,-7.286264728494973753e+00,-4.319432039741153417e+00,-1.393894803585671305e+00,-3.606589395327745584e-01,-4.914167987224938194e+00,-1.719938850524683360e+01,-5.090537602372912751e+00,-6.963108410001701554e-01,2.461197018964221606e+00,1.081959474982656921e+01,8.799323006708155148e+00,-2.109617845100570044e+00,1.038328716243420047e+01,-1.069138135837296000e+00,-2.175321338870401888e+01,-2.048231665690357417e+01,-1.789811524872900250e+01,-1.688436514673560751e+01,-2.201709364274307035e+01,-3.000492236515538025e+01,-2.032410930020379070e+01,-1.768051568832128950e+01,-1.569740943760493934e+01,-6.556829001072541629e+00,-8.846140381645669848e+00,-1.828683018090249845e+01,-7.407161323773107320e+00,-1.838593227417085174e+01,1
-4.357068112402379789e+00,4.286968091534012482e-01,4.152965047279894684e+00,3.342890550611850919e+00,-7.190268001829066558e-01,-1.389259116918845471e+01,-3.647555489363445425e+00,3.714779727108259433e+00,4.495117280719530761e+00,1.749828870879917631e+01,1.297566986899363073e+01,5.540883232109397039e-01,1.892130625672435329e+01,-2.258835117985398266e+00,-2.001164990981541436e+00,1.606237917351976296e+00,5.167949731388831403e+00,4.480392841851629449e+00,-2.245855914961703836e-01,-1.166846788719188588e+01,-2.128243748186803286e-01,8.036346469973432605e+00,1.022709680533347054e+01,2.078367467310586392e+01,1.765227642381816864e+01,4.261952210128658436e+00,2.107315000813155237e+01,4.677611749384136708e+00,-3.676008860015760327e+00,-1.346860670193176457e+00,2.332301561685598212e+00,-3.699698755642103487e-01,-1.590817132021274283e+00,-1.074530998370840784e+01,-2.186747049682631783e+00,5.109733496949852238e+00,7.484987909124177996e+00,1.740190706760487060e+01,1.442639976917584299e+01,3.337933337499662922e+00,1.712412971081658952e+01,4.517651084481688173e+00,-6.816927514650854114e+00,-2.104310847030193443e+00,5.100238687025578921e-01,1.620647561590658148e+00,-3.996671951076012252e+00,-7.674412523302584610e+00,-4.662985314525807112e+00,9.405516467521131407e-02,2.506105475792477666e+00,1.157763159450717794e+01,9.429963172549129524e+00,-2.225828574977711138e+00,1.105235845300579633e+01,-3.786874934696892736e-01,-2.310628810694544200e+01,-2.102025117264290799e+01,-1.800461017828131460e+01,-1.694919678240722050e+01,-2.314980040328890354e+01,-2.456507997031797075e+01,-2.256221294394691057e+01,-1.780871396695542330e+01,-1.567366204116431838e+01,-7.137727169588901077e+00,-9.037334110125174291e+00,-2.111750629942973845e+01,-7.523218564748137993e+00,-1.754540363799926439e+01,1
-1.243865728632829892e+01,-4.322676842927642760e+00,-1.520005075330839839e+00,-1.028027278261070432e+00,-9.175054064389749797e+00,-1.805776256140780944e+01,-9.089631386711456429e+00,-1.067337088600019745e+00,6.318172498719680785e-01,1.209134500797540923e+01,8.594664063689387845e+00,-2.294988155938674446e+00,1.218171276025394434e+01,-8.485714147278458075e-01,-8.583502331240634220e+00,-2.472331601319211369e+00,8.895789433616795305e-01,-3.218183033348046007e-02,-2.772083604651513600e+00,-1.593221610015789480e+01,-4.669744610427264853e+00,-1.168446402934311346e+00,2.707576357716360294e-01,1.021463954930324824e+01,7.488243987585772032e+00,-3.068049614705670614e+00,9.416499953604002826e+00,-1.807583998715194262e-01,-8.440698719004055661e+00,-2.997895297855309948e+00,1.622876573329003147e+00,1.078679019228824254e+00,-2.431817044899999392e+00,-1.254308395333858428e+01,-2.565725267325541292e+00,3.878507320227305044e+00,5.269305498487467432e+00,1.568392602437262440e+01,1.385135041395789735e+01,1.272419515859434247e+00,1.555657564200473253e+01,2.788635349995808088e+00,-1.080597383136966805e+01,-5.092873680538019698e+00,-2.391846822993509925e+00,-3.271671905680034520e+00,-6.750188153362311816e+00,-1.634720694808261854e+01,-6.639461318296270953e+00,-8.726895454657803697e-01,1.400155406377340261e+00,9.530787047393758371e+00,7.521913681931678752e+00,-3.624204257067983992e+00,9.038728075531034634e+00,-1.925244192326088788e+00,-2.762493506466950777e+01,-2.319130952622347408e+01,-2.107098573786983309e+01,-2.115113361592666763e+01,-2.376739366231938533e+01,-3.079266498848657818e+01,-2.170524371180439260e+01,-2.260408024004026828e+01,-1.853044919285573044e+01,-1.102707094574657454e+01,-1.374765797110707410e+01,-2.324891207305906704e+01,-1.098338094984332436e+01,-2.243433118587096686e+01,1
-8.020507105221351907e+00,-5.155252500197390120e+00,-8.936860383012822373e-01,-2.354558891459496817e+00,-5.872875082300942573e+00,-1.722069792111355468e+01,-6.379708309952682121e+00,5.675046142411908967e+00,6.117449518301363298e+00,1.841432125071326809e+01,1.497092234372247255e+01,1.498734742056952340e+00,1.949923799512510669e+01,-3.912800692668660929e-02,-4.986096865097975339e+00,-3.676336965304110471e+00,5.701192128331253883e-01,1.291936865627063280e-01,-5.594726133727339068e+00,-1.643825617359637548e+01,-6.736135186725012325e+00,2.554676438806663175e+00,3.346146758585710757e+00,1.391747478829666029e+01,1.102444100305832642e+01,-1.082485825340547159e+00,1.507256614553727125e+01,-1.091059971771307202e+00,-4.881582082003705914e+00,-3.968992352918005118e+00,-1.064623853381589047e+00,-2.015224465296161060e+00,-7.302473885246891783e+00,-1.467892268152122170e+01,-4.314956484641292001e+00,9.536183113823035740e-01,1.729206455694212163e+00,1.248680683723520524e+01,9.403261083112015584e+00,-1.983958233728387199e+00,1.176128241684871334e+01,1.397703168210838065e+00,-7.049427790575692576e+00,-4.003410973458703559e+00,-2.761230939386225103e+00,-2.276369011600609671e+00,-5.917485682701364880e+00,-1.516820680485465367e+01,-7.477869408801756101e+00,-3.005553774063321804e+00,-7.195681631188252103e-01,8.138648231290831703e+00,5.814315817502942352e+00,-5.356800404235861457e+00,7.256712945441788243e+00,-3.611301667734990506e+00,-2.514912655988194956e+01,-2.157215399095840169e+01,-2.080503748926182439e+01,-1.741598825246944315e+01,-2.190749275064638724e+01,-2.948484459275616842e+01,-2.101344382171993175e+01,-1.892528348183306264e+01,-1.589689494052197638e+01,-7.553722384573353210e+00,-9.458473951378367772e+00,-2.168255525846392118e+01,-7.818956554052095775e+00,-2.048856124732154171e+01,1
-5.790878276673526059e+00,-9.377631944273623343e-01,4.482391827738433143e+00,3.439986865137264260e+00,-5.224725633485148180e+00,-1.538446072691466426e+01,-2.552196951326592966e+00,6.824048941434233129e+00,6.933902251728214061e+00,1.911251799026436871e+01,1.760703840175000678e+01,3.191309062755663284e+00,1.877661771320016015e+01,7.035780098874021782e+00,-1.861065256897501685e+00,-4.689461308337871115e-01,4.688884523915692881e+00,3.462186517611156145e+00,-5.758548646409765714e-01,-1.036591200102026278e+01,-1.597027836166494019e+00,8.093694992659420606e+00,9.957958120451138484e+00,2.048958884479106857e+01,1.468901388734954949e+01,5.363131343051836808e+00,2.138615563077208748e+01,8.513959098113797808e+00,-5.525034641857525131e+00,-2.189643255301069402e+00,2.277453396309714329e+00,9.714070444018446659e-01,-3.398966894583594911e+00,-1.599105110704489974e+01,-6.036681253947777215e+00,4.485168503989644506e+00,6.476509692790571648e+00,1.659782574816442846e+01,1.358698404385211944e+01,1.930610779833209945e+00,1.699764788086197598e+01,5.508445321335879719e+00,-5.525204859511905653e+00,-1.745624490076340241e+00,1.192280064600161671e+00,4.886129470728481361e-01,-3.633343946826310678e+00,-1.397262928795321102e+01,-6.375471708900933621e+00,4.184814685015860181e-01,2.793714193640870480e+00,1.153184063294911788e+01,8.714194923369280588e+00,-2.481052153570785013e+00,1.076315435195269998e+01,3.124287064253182256e-01,-2.233462060486381517e+01,-2.316199689999058720e+01,-2.111242303725229874e+01,-2.038348318580576901e+01,-2.226236841737893357e+01,-3.120547461593116978e+01,-2.230038723353193220e+01,-2.122858143166124378e+01,-1.796202006253166061e+01,-9.623714182976652154e+00,-1.161997380315278150e+01,-2.077220056975697915e+01,-1.015209830233081156e+01,-2.274038670472813095e+01,1
